Fungi,Bacteria,Size,Classification
Rhizopus_microsporus_NRRL_5551,Burkholderia,27728,Burkholderiaceae
Rhizopus_microsporus_NRRL_5551,Burkholderia,25525,Burkholderiaceae
Rhizopus_microsporus_NRRL_5551,Burkholderia,24417,Burkholderiaceae
Rhizopus_microsporus_NRRL_5551,Burkholderia,23564,Burkholderiaceae
Rhizopus_microsporus_NRRL_5551,Burkholderia,23444,Burkholderiaceae
Rhizopus_microsporus_NRRL_5551,Burkholderia,22670,Burkholderiaceae
Rhizopus_microsporus_NRRL_5551,Burkholderia,18279,Burkholderiaceae
Rhizopus_microsporus_NRRL_5551,Burkholderia,18018,Burkholderiaceae
Rhizopus_microsporus_NRRL_5551,Burkholderia,17902,Burkholderiaceae
Rhizopus_microsporus_NRRL_5551,Burkholderia,16375,Burkholderiaceae
Rhizopus_microsporus_NRRL_5551,Burkholderia,16012,Burkholderiaceae
Rhizopus_microsporus_NRRL_5551,Burkholderia,14411,Burkholderiaceae
Rhizopus_microsporus_NRRL_5551,Burkholderia,13521,Burkholderiaceae
Rhizopus_microsporus_NRRL_5551,Burkholderia,12487,Burkholderiaceae
Rhizopus_microsporus_NRRL_5551,Burkholderia,12415,Burkholderiaceae
Rhizopus_microsporus_NRRL_5551,Burkholderia,12320,Burkholderiaceae
Rhizopus_microsporus_NRRL_5551,Burkholderia,11459,Burkholderiaceae
Rhizopus_microsporus_NRRL_5551,Burkholderia,11338,Burkholderiaceae
Rhizopus_microsporus_NRRL_5551,Burkholderia,8309,Burkholderiaceae
Rhizopus_microsporus_NRRL_5551,Burkholderia,7735,Burkholderiaceae
Rhizopus_microsporus_NRRL_5551,Burkholderia,7592,Burkholderiaceae
Rhizopus_microsporus_NRRL_5551,Burkholderia,6710,Burkholderiaceae
Rhizopus_microsporus_NRRL_5551,Burkholderia,6339,Burkholderiaceae
Rhizopus_microsporus_NRRL_5551,Burkholderia,6116,Burkholderiaceae
Rhizopus_microsporus_NRRL_5551,Burkholderia,5888,Burkholderiaceae
Rhizopus_microsporus_NRRL_5551,Burkholderia,5882,Burkholderiaceae
Rhizopus_microsporus_NRRL_5551,Burkholderia,4667,Burkholderiaceae
Rhizopus_microsporus_NRRL_5551,Burkholderia,4177,Burkholderiaceae
Rhizopus_microsporus_NRRL_5551,Burkholderia,4101,Burkholderiaceae
Rhizopus_microsporus_NRRL_5551,Burkholderia,3144,Burkholderiaceae
Rhizopus_microsporus_NRRL_5551,Burkholderia,3141,Burkholderiaceae
Rhizopus_microsporus_NRRL_5551,Burkholderia,2609,Burkholderiaceae
Rhizopus_microsporus_NRRL_5551,Burkholderia,2105,Burkholderiaceae
Rhizopus_microsporus_NRRL_5551,Burkholderia,1700,Burkholderiaceae
Rhizopus_microsporus_NRRL_5551,Burkholderia,1684,Burkholderiaceae
Rhizopus_microsporus_NRRL_5552,Burkholderia,19414,Burkholderiaceae
Rhizopus_microsporus_NRRL_5552,Burkholderia,19218,Burkholderiaceae
Rhizopus_microsporus_NRRL_5552,Burkholderia,14093,Burkholderiaceae
Rhizopus_microsporus_NRRL_5552,Burkholderia,9306,Burkholderiaceae
Rhizopus_microsporus_NRRL_5552,Burkholderia,6414,Burkholderiaceae
Rhizopus_microsporus_NRRL_5552,Burkholderia,5657,Burkholderiaceae
Rhizopus_microsporus_NRRL_5552,Burkholderia,2500,Burkholderiaceae
Rhizopus_microsporus_NRRL_5553,Burkholderia,134424,Burkholderiaceae
Rhizopus_microsporus_NRRL_5553,Burkholderia,86247,Burkholderiaceae
Rhizopus_microsporus_NRRL_5553,Burkholderia,84096,Burkholderiaceae
Rhizopus_microsporus_NRRL_5553,Burkholderia,76939,Burkholderiaceae
Rhizopus_microsporus_NRRL_5553,Burkholderia,42492,Burkholderiaceae
Rhizopus_microsporus_NRRL_5553,Burkholderia,40054,Burkholderiaceae
Rhizopus_microsporus_NRRL_5553,Burkholderia,34499,Burkholderiaceae
Rhizopus_microsporus_NRRL_5553,Burkholderia,32824,Burkholderiaceae
Rhizopus_microsporus_NRRL_5553,Burkholderia,30161,Burkholderiaceae
Rhizopus_microsporus_NRRL_5553,Burkholderia,29698,Burkholderiaceae
Rhizopus_microsporus_NRRL_5553,Burkholderia,29598,Burkholderiaceae
Rhizopus_microsporus_NRRL_5553,Burkholderia,24847,Burkholderiaceae
Rhizopus_microsporus_NRRL_5553,Burkholderia,20393,Burkholderiaceae
Rhizopus_microsporus_NRRL_5553,Burkholderia,15366,Burkholderiaceae
Rhizopus_microsporus_NRRL_5553,Burkholderia,15329,Burkholderiaceae
Rhizopus_microsporus_NRRL_5553,Burkholderia,14221,Burkholderiaceae
Rhizopus_microsporus_NRRL_5553,Burkholderia,13360,Burkholderiaceae
Rhizopus_microsporus_NRRL_5553,Burkholderia,10912,Burkholderiaceae
Rhizopus_microsporus_NRRL_5553,Burkholderia,8648,Burkholderiaceae
Rhizopus_microsporus_NRRL_5553,Burkholderia,8375,Burkholderiaceae
Rhizopus_microsporus_NRRL_5553,Burkholderia,8225,Burkholderiaceae
Rhizopus_microsporus_NRRL_5553,Burkholderia,6792,Burkholderiaceae
Rhizopus_microsporus_NRRL_5553,Burkholderia,4783,Burkholderiaceae
Rhizopus_microsporus_NRRL_5553,Burkholderia,3668,Burkholderiaceae
Rhizopus_microsporus_NRRL_5553,Burkholderia,3310,Burkholderiaceae
Rhizopus_microsporus_NRRL_5553,Burkholderia,2806,Burkholderiaceae
Rhizopus_microsporus_NRRL_5554,Burkholderia,105025,Burkholderiaceae
Rhizopus_microsporus_NRRL_5554,Burkholderia,82231,Burkholderiaceae
Rhizopus_microsporus_NRRL_5554,Burkholderia,64120,Burkholderiaceae
Rhizopus_microsporus_NRRL_5554,Burkholderia,50095,Burkholderiaceae
Rhizopus_microsporus_NRRL_5554,Burkholderia,47474,Burkholderiaceae
Rhizopus_microsporus_NRRL_5554,Burkholderia,44751,Burkholderiaceae
Rhizopus_microsporus_NRRL_5554,Burkholderia,36767,Burkholderiaceae
Rhizopus_microsporus_NRRL_5554,Burkholderia,33340,Burkholderiaceae
Rhizopus_microsporus_NRRL_5554,Burkholderia,30892,Burkholderiaceae
Rhizopus_microsporus_NRRL_5554,Burkholderia,29175,Burkholderiaceae
Rhizopus_microsporus_NRRL_5554,Burkholderia,28348,Burkholderiaceae
Rhizopus_microsporus_NRRL_5554,Burkholderia,26871,Burkholderiaceae
Rhizopus_microsporus_NRRL_5554,Burkholderia,23995,Burkholderiaceae
Rhizopus_microsporus_NRRL_5554,Burkholderia,21355,Burkholderiaceae
Rhizopus_microsporus_NRRL_5554,Burkholderia,20943,Burkholderiaceae
Rhizopus_microsporus_NRRL_5554,Burkholderia,20938,Burkholderiaceae
Rhizopus_microsporus_NRRL_5554,Burkholderia,20478,Burkholderiaceae
Rhizopus_microsporus_NRRL_5554,Burkholderia,20451,Burkholderiaceae
Rhizopus_microsporus_NRRL_5554,Burkholderia,19274,Burkholderiaceae
Rhizopus_microsporus_NRRL_5554,Burkholderia,19082,Burkholderiaceae
Rhizopus_microsporus_NRRL_5554,Burkholderia,17270,Burkholderiaceae
Rhizopus_microsporus_NRRL_5554,Burkholderia,17259,Burkholderiaceae
Rhizopus_microsporus_NRRL_5554,Burkholderia,16109,Burkholderiaceae
Rhizopus_microsporus_NRRL_5554,Burkholderia,15392,Burkholderiaceae
Rhizopus_microsporus_NRRL_5554,Burkholderia,14876,Burkholderiaceae
Rhizopus_microsporus_NRRL_5554,Burkholderia,14838,Burkholderiaceae
Rhizopus_microsporus_NRRL_5554,Burkholderia,13261,Burkholderiaceae
Rhizopus_microsporus_NRRL_5554,Burkholderia,12939,Burkholderiaceae
Rhizopus_microsporus_NRRL_5554,Burkholderia,11043,Burkholderiaceae
Rhizopus_microsporus_NRRL_5554,Burkholderia,10051,Burkholderiaceae
Rhizopus_microsporus_NRRL_5554,Burkholderia,9736,Burkholderiaceae
Rhizopus_microsporus_NRRL_5554,Burkholderia,9530,Burkholderiaceae
Rhizopus_microsporus_NRRL_5554,Burkholderia,9405,Burkholderiaceae
Rhizopus_microsporus_NRRL_5554,Burkholderia,9051,Burkholderiaceae
Rhizopus_microsporus_NRRL_5554,Burkholderia,8567,Burkholderiaceae
Rhizopus_microsporus_NRRL_5554,Burkholderia,8402,Burkholderiaceae
Rhizopus_microsporus_NRRL_5554,Burkholderia,8331,Burkholderiaceae
Rhizopus_microsporus_NRRL_5554,Burkholderia,8050,Burkholderiaceae
Rhizopus_microsporus_NRRL_5554,Burkholderia,7598,Burkholderiaceae
Rhizopus_microsporus_NRRL_5554,Burkholderia,7443,Burkholderiaceae
Rhizopus_microsporus_NRRL_5554,Burkholderia,6925,Burkholderiaceae
Rhizopus_microsporus_NRRL_5554,Burkholderia,5951,Burkholderiaceae
Rhizopus_microsporus_NRRL_5554,Burkholderia,5771,Burkholderiaceae
Rhizopus_microsporus_NRRL_5554,Burkholderia,5566,Burkholderiaceae
Rhizopus_microsporus_NRRL_5554,Burkholderia,5523,Burkholderiaceae
Rhizopus_microsporus_NRRL_5554,Burkholderia,3756,Burkholderiaceae
Rhizopus_microsporus_NRRL_5554,Burkholderia,3262,Burkholderiaceae
Rhizopus_microsporus_NRRL_5554,Burkholderia,3251,Burkholderiaceae
Rhizopus_microsporus_NRRL_5554,Burkholderia,2023,Burkholderiaceae
Rhizopus_microsporus_NRRL_5558,Burkholderia,25180,Burkholderiaceae
Rhizopus_microsporus_NRRL_5558,Burkholderia,18586,Burkholderiaceae
Rhizopus_microsporus_NRRL_5558,Burkholderia,6834,Burkholderiaceae
Rhizopus_microsporus_NRRL_5558,Burkholderia,3185,Burkholderiaceae
Rhizopus_microsporus_NRRL_5558,Burkholderia,2466,Burkholderiaceae
Rhizopus_nodosus_NRRL_1474,Burkholderia,1556,Burkholderiaceae
Rhizopus_oligosporus_Saito_NRRL_5905,Burkholderia,1508,Burkholderiaceae
Rhizopus_oligosporus_Saito_NRRL_A-26117,Burkholderia,1508,Burkholderiaceae
Rhizopus_oligosporus_Saito_NRRL_A-26124,Burkholderia,3198,Burkholderiaceae
Rhizopus_oligosporus_Saito_NRRL_A-26124,Burkholderia,2777,Burkholderiaceae
Rhizopus_oligosporus_Saito_NRRL_A-26124,Burkholderia,2701,Burkholderiaceae
Rhizopus_oligosporus_Saito_NRRL_A-26124,Burkholderia,2467,Burkholderiaceae
Rhizopus_oligosporus_Saito_NRRL_A-26124,Burkholderia,2277,Burkholderiaceae
Rhizopus_oligosporus_Saito_NRRL_A-26124,Burkholderia,1788,Burkholderiaceae
Rhizopus_oligosporus_Saito_NRRL_A-26124,Burkholderia,1772,Burkholderiaceae
Rhizopus_oligosporus_Saito_NRRL_A-26124,Burkholderia,1702,Burkholderiaceae
Rhizopus_oligosporus_Saito_NRRL_A-26124,Burkholderia,1555,Burkholderiaceae
Rhizopus_oligosporus_Saito_NRRL_A-26124,Burkholderia,1500,Burkholderiaceae
Rhizopus_oryzae_NRRL_13098,Burkholderia,1556,Burkholderiaceae
Rhizopus_oryzae_NRRL_2871,Burkholderia,1556,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Burkholderia,68430,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Burkholderia,45681,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Burkholderia,24343,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Burkholderia,22711,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Burkholderia,22208,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Burkholderia,14237,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Burkholderia,12483,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Burkholderia,9258,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Burkholderia,7577,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Burkholderia,7272,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Burkholderia,6144,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Burkholderia,4670,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Burkholderia,2709,Burkholderiaceae
Rhizopus_oryzae_NRRL_A-11564,Burkholderia,1556,Burkholderiaceae
Rhizopus_pseudochinensis_NRRL_2344,Burkholderia,1528,Burkholderiaceae
Rhizopus_pseudochinensis_NRRL_2344,Burkholderia,1508,Burkholderiaceae
Rhizopus_rhizopodiformis_NRRL_6501,Burkholderia,1508,Burkholderiaceae
Rhizopus_sp._NRRL_2934,Burkholderia,42680,Burkholderiaceae
Rhizopus_sp._NRRL_2934,Burkholderia,30524,Burkholderiaceae
Rhizopus_sp._NRRL_2934,Burkholderia,29460,Burkholderiaceae
Rhizopus_sp._NRRL_2934,Burkholderia,27446,Burkholderiaceae
Rhizopus_sp._NRRL_2934,Burkholderia,26458,Burkholderiaceae
Rhizopus_sp._NRRL_2934,Burkholderia,22356,Burkholderiaceae
Rhizopus_sp._NRRL_2934,Burkholderia,16343,Burkholderiaceae
Rhizopus_sp._NRRL_2934,Burkholderia,10085,Burkholderiaceae
Rhizopus_sp._NRRL_2934,Burkholderia,2989,Burkholderiaceae
Rhizopus_sp._NRRL_2934,Burkholderia,2065,Burkholderiaceae
Rhizopus_sp._NRRL_3368,Burkholderia,1544,Burkholderiaceae
Rhizopus_sp._NRRL_3373,Burkholderia,1545,Burkholderiaceae
Rhizopus_sp._NRRL_5857,Burkholderia,1574,Burkholderiaceae
Rhizopus_sp._NRRL_A-17473,Burkholderia,1523,Burkholderiaceae
Rhizopus_stolonifer_NRRL_1483,Burkholderia,1556,Burkholderiaceae
Apophysomyces_sp._BC105,Mycetohabitans,21333,Burkholderiaceae
Apophysomyces_sp._BC105,Mycetohabitans,18652,Burkholderiaceae
Apophysomyces_sp._BC105,Mycetohabitans,17903,Burkholderiaceae
Apophysomyces_sp._BC105,Mycetohabitans,17581,Burkholderiaceae
Apophysomyces_sp._BC105,Mycetohabitans,16869,Burkholderiaceae
Apophysomyces_sp._BC105,Mycetohabitans,16611,Burkholderiaceae
Apophysomyces_sp._BC105,Mycetohabitans,15503,Burkholderiaceae
Apophysomyces_sp._BC105,Mycetohabitans,15494,Burkholderiaceae
Apophysomyces_sp._BC105,Mycetohabitans,14214,Burkholderiaceae
Apophysomyces_sp._BC105,Mycetohabitans,14197,Burkholderiaceae
Apophysomyces_sp._BC105,Mycetohabitans,13980,Burkholderiaceae
Apophysomyces_sp._BC105,Mycetohabitans,13745,Burkholderiaceae
Apophysomyces_sp._BC105,Mycetohabitans,12103,Burkholderiaceae
Apophysomyces_sp._BC105,Mycetohabitans,12045,Burkholderiaceae
Apophysomyces_sp._BC105,Mycetohabitans,10976,Burkholderiaceae
Apophysomyces_sp._BC105,Mycetohabitans,10348,Burkholderiaceae
Apophysomyces_sp._BC105,Mycetohabitans,10109,Burkholderiaceae
Apophysomyces_sp._BC105,Mycetohabitans,10074,Burkholderiaceae
Apophysomyces_sp._BC105,Mycetohabitans,9165,Burkholderiaceae
Apophysomyces_sp._BC105,Mycetohabitans,8993,Burkholderiaceae
Apophysomyces_sp._BC105,Mycetohabitans,8323,Burkholderiaceae
Apophysomyces_sp._BC105,Mycetohabitans,8031,Burkholderiaceae
Apophysomyces_sp._BC105,Mycetohabitans,6798,Burkholderiaceae
Apophysomyces_sp._BC105,Mycetohabitans,6770,Burkholderiaceae
Apophysomyces_sp._BC105,Mycetohabitans,5288,Burkholderiaceae
Apophysomyces_sp._BC105,Mycetohabitans,4679,Burkholderiaceae
Apophysomyces_sp._BC105,Mycetohabitans,4663,Burkholderiaceae
Apophysomyces_sp._BC105,Mycetohabitans,3898,Burkholderiaceae
Apophysomyces_sp._BC105,Mycetohabitans,3896,Burkholderiaceae
Apophysomyces_sp._BC105,Mycetohabitans,3597,Burkholderiaceae
Apophysomyces_sp._BC105,Mycetohabitans,3583,Burkholderiaceae
Apophysomyces_sp._BC105,Mycetohabitans,2747,Burkholderiaceae
Apophysomyces_sp._BC105,Mycetohabitans,1875,Burkholderiaceae
Apophysomyces_sp._BC105,Mycetohabitans,1686,Burkholderiaceae
Apophysomyces_sp._BC105,Mycetohabitans,1619,Burkholderiaceae
Mortierella_gamsii_AD045,Mycetohabitans,56444,Burkholderiaceae
Mortierella_gamsii_NVP60,Mycetohabitans,66491,Burkholderiaceae
Mortierella_verticillata_TTC192,Mycetohabitans,117720,Burkholderiaceae
Rhizopus_americanus_NRRL_66675,Mycetohabitans,33792,Burkholderiaceae
Rhizopus_americanus_NRRL_66675,Mycetohabitans,31418,Burkholderiaceae
Rhizopus_americanus_NRRL_66675,Mycetohabitans,24317,Burkholderiaceae
Rhizopus_americanus_NRRL_66675,Mycetohabitans,24108,Burkholderiaceae
Rhizopus_americanus_NRRL_66675,Mycetohabitans,23405,Burkholderiaceae
Rhizopus_americanus_NRRL_66675,Mycetohabitans,23092,Burkholderiaceae
Rhizopus_americanus_NRRL_66675,Mycetohabitans,22212,Burkholderiaceae
Rhizopus_americanus_NRRL_66675,Mycetohabitans,19430,Burkholderiaceae
Rhizopus_americanus_NRRL_66675,Mycetohabitans,19059,Burkholderiaceae
Rhizopus_americanus_NRRL_66675,Mycetohabitans,18399,Burkholderiaceae
Rhizopus_americanus_NRRL_66675,Mycetohabitans,17487,Burkholderiaceae
Rhizopus_americanus_NRRL_66675,Mycetohabitans,17317,Burkholderiaceae
Rhizopus_americanus_NRRL_66675,Mycetohabitans,17239,Burkholderiaceae
Rhizopus_americanus_NRRL_66675,Mycetohabitans,17060,Burkholderiaceae
Rhizopus_americanus_NRRL_66675,Mycetohabitans,16166,Burkholderiaceae
Rhizopus_americanus_NRRL_66675,Mycetohabitans,15397,Burkholderiaceae
Rhizopus_americanus_NRRL_66675,Mycetohabitans,13277,Burkholderiaceae
Rhizopus_americanus_NRRL_66675,Mycetohabitans,13125,Burkholderiaceae
Rhizopus_americanus_NRRL_66675,Mycetohabitans,12892,Burkholderiaceae
Rhizopus_americanus_NRRL_66675,Mycetohabitans,12813,Burkholderiaceae
Rhizopus_americanus_NRRL_66675,Mycetohabitans,12599,Burkholderiaceae
Rhizopus_americanus_NRRL_66675,Mycetohabitans,12540,Burkholderiaceae
Rhizopus_americanus_NRRL_66675,Mycetohabitans,12276,Burkholderiaceae
Rhizopus_americanus_NRRL_66675,Mycetohabitans,12233,Burkholderiaceae
Rhizopus_americanus_NRRL_66675,Mycetohabitans,12091,Burkholderiaceae
Rhizopus_americanus_NRRL_66675,Mycetohabitans,11897,Burkholderiaceae
Rhizopus_americanus_NRRL_66675,Mycetohabitans,11861,Burkholderiaceae
Rhizopus_americanus_NRRL_66675,Mycetohabitans,11855,Burkholderiaceae
Rhizopus_americanus_NRRL_66675,Mycetohabitans,11850,Burkholderiaceae
Rhizopus_americanus_NRRL_66675,Mycetohabitans,10784,Burkholderiaceae
Rhizopus_americanus_NRRL_66675,Mycetohabitans,10781,Burkholderiaceae
Rhizopus_americanus_NRRL_66675,Mycetohabitans,10677,Burkholderiaceae
Rhizopus_americanus_NRRL_66675,Mycetohabitans,10607,Burkholderiaceae
Rhizopus_americanus_NRRL_66675,Mycetohabitans,10570,Burkholderiaceae
Rhizopus_americanus_NRRL_66675,Mycetohabitans,10417,Burkholderiaceae
Rhizopus_americanus_NRRL_66675,Mycetohabitans,10186,Burkholderiaceae
Rhizopus_americanus_NRRL_66675,Mycetohabitans,9470,Burkholderiaceae
Rhizopus_americanus_NRRL_66675,Mycetohabitans,9259,Burkholderiaceae
Rhizopus_americanus_NRRL_66675,Mycetohabitans,8811,Burkholderiaceae
Rhizopus_americanus_NRRL_66675,Mycetohabitans,8772,Burkholderiaceae
Rhizopus_americanus_NRRL_66675,Mycetohabitans,8638,Burkholderiaceae
Rhizopus_americanus_NRRL_66675,Mycetohabitans,8321,Burkholderiaceae
Rhizopus_americanus_NRRL_66675,Mycetohabitans,8277,Burkholderiaceae
Rhizopus_americanus_NRRL_66675,Mycetohabitans,8089,Burkholderiaceae
Rhizopus_americanus_NRRL_66675,Mycetohabitans,7921,Burkholderiaceae
Rhizopus_americanus_NRRL_66675,Mycetohabitans,7786,Burkholderiaceae
Rhizopus_americanus_NRRL_66675,Mycetohabitans,7532,Burkholderiaceae
Rhizopus_americanus_NRRL_66675,Mycetohabitans,7310,Burkholderiaceae
Rhizopus_americanus_NRRL_66675,Mycetohabitans,7256,Burkholderiaceae
Rhizopus_americanus_NRRL_66675,Mycetohabitans,7250,Burkholderiaceae
Rhizopus_americanus_NRRL_66675,Mycetohabitans,6934,Burkholderiaceae
Rhizopus_americanus_NRRL_66675,Mycetohabitans,6911,Burkholderiaceae
Rhizopus_americanus_NRRL_66675,Mycetohabitans,6902,Burkholderiaceae
Rhizopus_americanus_NRRL_66675,Mycetohabitans,6880,Burkholderiaceae
Rhizopus_americanus_NRRL_66675,Mycetohabitans,6691,Burkholderiaceae
Rhizopus_americanus_NRRL_66675,Mycetohabitans,6663,Burkholderiaceae
Rhizopus_americanus_NRRL_66675,Mycetohabitans,6161,Burkholderiaceae
Rhizopus_americanus_NRRL_66675,Mycetohabitans,6028,Burkholderiaceae
Rhizopus_americanus_NRRL_66675,Mycetohabitans,5871,Burkholderiaceae
Rhizopus_americanus_NRRL_66675,Mycetohabitans,5642,Burkholderiaceae
Rhizopus_americanus_NRRL_66675,Mycetohabitans,5207,Burkholderiaceae
Rhizopus_americanus_NRRL_66675,Mycetohabitans,4863,Burkholderiaceae
Rhizopus_americanus_NRRL_66675,Mycetohabitans,4621,Burkholderiaceae
Rhizopus_americanus_NRRL_66675,Mycetohabitans,4521,Burkholderiaceae
Rhizopus_americanus_NRRL_66675,Mycetohabitans,4487,Burkholderiaceae
Rhizopus_americanus_NRRL_66675,Mycetohabitans,4460,Burkholderiaceae
Rhizopus_americanus_NRRL_66675,Mycetohabitans,4174,Burkholderiaceae
Rhizopus_americanus_NRRL_66675,Mycetohabitans,4095,Burkholderiaceae
Rhizopus_americanus_NRRL_66675,Mycetohabitans,4041,Burkholderiaceae
Rhizopus_americanus_NRRL_66675,Mycetohabitans,4007,Burkholderiaceae
Rhizopus_americanus_NRRL_66675,Mycetohabitans,3865,Burkholderiaceae
Rhizopus_americanus_NRRL_66675,Mycetohabitans,3863,Burkholderiaceae
Rhizopus_americanus_NRRL_66675,Mycetohabitans,3377,Burkholderiaceae
Rhizopus_americanus_NRRL_66675,Mycetohabitans,3226,Burkholderiaceae
Rhizopus_americanus_NRRL_66675,Mycetohabitans,2960,Burkholderiaceae
Rhizopus_americanus_NRRL_66675,Mycetohabitans,2935,Burkholderiaceae
Rhizopus_americanus_NRRL_66675,Mycetohabitans,2846,Burkholderiaceae
Rhizopus_americanus_NRRL_66675,Mycetohabitans,2828,Burkholderiaceae
Rhizopus_americanus_NRRL_66675,Mycetohabitans,2797,Burkholderiaceae
Rhizopus_americanus_NRRL_66675,Mycetohabitans,2702,Burkholderiaceae
Rhizopus_americanus_NRRL_66675,Mycetohabitans,2553,Burkholderiaceae
Rhizopus_americanus_NRRL_66675,Mycetohabitans,2501,Burkholderiaceae
Rhizopus_americanus_NRRL_66675,Mycetohabitans,2161,Burkholderiaceae
Rhizopus_americanus_NRRL_66675,Mycetohabitans,2063,Burkholderiaceae
Rhizopus_americanus_NRRL_66675,Mycetohabitans,2060,Burkholderiaceae
Rhizopus_americanus_NRRL_66675,Mycetohabitans,2047,Burkholderiaceae
Rhizopus_americanus_NRRL_66675,Mycetohabitans,1980,Burkholderiaceae
Rhizopus_americanus_NRRL_66675,Mycetohabitans,1916,Burkholderiaceae
Rhizopus_americanus_NRRL_66675,Mycetohabitans,1870,Burkholderiaceae
Rhizopus_americanus_NRRL_66675,Mycetohabitans,1550,Burkholderiaceae
Rhizopus_americanus_NRRL_66675,Mycetohabitans,1538,Burkholderiaceae
Rhizopus_arrhizus_NRRL_2582,Mycetohabitans,124462,Burkholderiaceae
Rhizopus_arrhizus_NRRL_2582,Mycetohabitans,87927,Burkholderiaceae
Rhizopus_arrhizus_NRRL_2582,Mycetohabitans,81043,Burkholderiaceae
Rhizopus_arrhizus_NRRL_2582,Mycetohabitans,76393,Burkholderiaceae
Rhizopus_arrhizus_NRRL_2582,Mycetohabitans,74075,Burkholderiaceae
Rhizopus_arrhizus_NRRL_2582,Mycetohabitans,73204,Burkholderiaceae
Rhizopus_arrhizus_NRRL_2582,Mycetohabitans,72193,Burkholderiaceae
Rhizopus_arrhizus_NRRL_2582,Mycetohabitans,71259,Burkholderiaceae
Rhizopus_arrhizus_NRRL_2582,Mycetohabitans,70256,Burkholderiaceae
Rhizopus_arrhizus_NRRL_2582,Mycetohabitans,68091,Burkholderiaceae
Rhizopus_arrhizus_NRRL_2582,Mycetohabitans,61131,Burkholderiaceae
Rhizopus_arrhizus_NRRL_2582,Mycetohabitans,58618,Burkholderiaceae
Rhizopus_arrhizus_NRRL_2582,Mycetohabitans,58299,Burkholderiaceae
Rhizopus_arrhizus_NRRL_2582,Mycetohabitans,56040,Burkholderiaceae
Rhizopus_arrhizus_NRRL_2582,Mycetohabitans,55053,Burkholderiaceae
Rhizopus_arrhizus_NRRL_2582,Mycetohabitans,53513,Burkholderiaceae
Rhizopus_arrhizus_NRRL_2582,Mycetohabitans,52609,Burkholderiaceae
Rhizopus_arrhizus_NRRL_2582,Mycetohabitans,52384,Burkholderiaceae
Rhizopus_arrhizus_NRRL_2582,Mycetohabitans,47025,Burkholderiaceae
Rhizopus_arrhizus_NRRL_2582,Mycetohabitans,45929,Burkholderiaceae
Rhizopus_arrhizus_NRRL_2582,Mycetohabitans,44117,Burkholderiaceae
Rhizopus_arrhizus_NRRL_2582,Mycetohabitans,43206,Burkholderiaceae
Rhizopus_arrhizus_NRRL_2582,Mycetohabitans,42742,Burkholderiaceae
